name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,cluster,pca_x,pca_y,mood
She Smiled Sweetly,Between The Buttons (US track listing),0.0977,0.342,0.3,0.00419,0.122,-12.071,0.113,190.878,0.211,3,0,-0.4309978368766571,-2.873957050847714,Sad
"Cool, Calm And Collected",Between The Buttons (US track listing),0.356,0.603,0.843,0.0523,0.196,-6.651,0.0477,107.831,0.746,1,4,-1.0009676114551704,0.42883593224411376,Happy
All Sold Out,Between The Buttons (US track listing),0.448,0.69,0.68,1.25e-05,0.0968,-9.248,0.0358,117.481,0.845,1,4,-2.2978056798766717,0.05056166945885938,Happy
My Obsession,Between The Buttons (US track listing),0.207,0.646,0.817,2.24e-06,0.0672,-9.009,0.128,144.101,0.557,2,4,-0.4645996185425195,-0.22959731515396856,Mixed
Who's Been Sleeping Here?,Between The Buttons (US track listing),0.192,0.546,0.618,2.14e-06,0.12,-7.962,0.0355,115.733,0.666,1,4,-1.45650743588283,-0.1846838256246365,Happy
Complicated,Between The Buttons (US track listing),0.149,0.633,0.68,9.81e-05,0.118,-12.32,0.0358,145.999,0.821,2,4,-1.9995839837006155,0.09404314881393801,Happy
Miss Amanda Jones,Between The Buttons (US track listing),0.173,0.384,0.83,0.0,0.183,-10.809,0.0641,159.564,0.782,1,4,-0.28877233754823123,-0.12598636689436227,Happy
Something Happened To Me Yesterday,Between The Buttons (US track listing),0.766,0.648,0.532,0.0,0.418,-9.344,0.101,144.384,0.558,1,0,-1.3925611027506015,-1.9486915146469228,Chill
Let's Spend The Night Together,Between The Buttons,0.705,0.562,0.793,0.0,0.222,-7.774,0.0526,140.838,0.57,53,0,-1.381317108074973,-0.19579467195759592,Chill
Yesterday's Papers,Between The Buttons,0.14,0.595,0.576,0.0,0.192,-8.103,0.029,139.885,0.238,29,0,-1.2342102406819844,-0.6841482154612718,Mixed
Ruby Tuesday,Between The Buttons,0.831,0.524,0.553,0.0,0.174,-10.767,0.0292,104.578,0.517,63,0,-2.8509250376969733,-1.4011384417395907,Chill
Connection,Between The Buttons,0.16,0.663,0.689,4.71e-05,0.334,-11.904,0.0499,86.588,0.556,33,4,-2.0784496686305785,-0.25249047702857075,Mixed
She Smiled Sweetly,Between The Buttons,0.0906,0.338,0.303,0.00441,0.122,-12.023,0.128,191.321,0.223,28,0,-0.5313927374551355,-2.5146973360216953,Sad
"Cool, Calm And Collected",Between The Buttons,0.342,0.62,0.853,0.0391,0.175,-6.636,0.0527,107.969,0.721,27,2,-1.2155470496740641,0.8158646711414346,Happy
All Sold Out,Between The Buttons,0.44,0.692,0.681,1.33e-05,0.0978,-9.265,0.0348,117.518,0.84,24,4,-2.5088147772749276,0.39830029223799,Happy
My Obsession,Between The Buttons,0.216,0.648,0.821,1.38e-06,0.0712,-8.978,0.116,144.092,0.611,25,4,-0.8186801370564265,0.2856489977328874,Happy
Who's Been Sleeping Here?,Between The Buttons,0.184,0.549,0.614,2.2e-06,0.118,-7.965,0.0329,115.74,0.691,25,4,-1.7397183290698752,0.2514197753299554,Happy
Complicated,Between The Buttons,0.146,0.632,0.677,0.000105,0.115,-12.32,0.0373,146.023,0.816,26,4,-2.2097290630711486,0.4264391452191354,Happy
Miss Amanda Jones,Between The Buttons,0.175,0.431,0.831,0.0,0.159,-10.805,0.062,78.891,0.791,29,4,-1.3425838052219934,0.22205437874157255,Happy
Something Happened To Me Yesterday,Between The Buttons,0.776,0.632,0.529,0.0,0.405,-9.39,0.108,144.267,0.568,25,0,-1.564576251800878,-1.6577018536180903,Chill
Yesterday's Papers,Between The Buttons (UK Version),0.125,0.589,0.567,0.0,0.216,-8.126,0.0292,139.852,0.25,19,4,-1.1191027922978578,-0.8172300414382685,Mixed
My Obsession,Between The Buttons (UK Version),0.222,0.643,0.816,2.15e-06,0.0683,-9.03,0.128,143.905,0.585,18,4,-0.6511989810159419,0.034825837226162934,Mixed
Back Street Girl,Between The Buttons (UK Version),0.0193,0.417,0.25,0.0,0.0935,-12.772,0.0273,154.213,0.524,27,4,-2.3044941359972606,-1.4160314710470643,Sad
Connection,Between The Buttons (UK Version),0.143,0.567,0.688,4.72e-05,0.307,-11.893,0.0551,172.871,0.573,19,4,-1.0248898429825162,-0.3822752677177476,Mixed
She Smiled Sweetly,Between The Buttons (UK Version),0.0951,0.339,0.296,0.00482,0.121,-12.079,0.119,191.566,0.224,36,0,-0.7016042479649366,-2.38885695065205,Sad
"Cool, Calm And Collected",Between The Buttons (UK Version),0.359,0.622,0.851,0.0532,0.0711,-6.67,0.0468,107.938,0.741,17,2,-1.3491566748700077,0.7428079211512417,Happy
All Sold Out,Between The Buttons (UK Version),0.429,0.694,0.681,1.28e-05,0.099,-9.257,0.0371,117.521,0.805,16,4,-2.373949442872662,0.21091847894127144,Happy
Please Go Home,Between The Buttons (UK Version),0.555,0.496,0.752,0.000602,0.215,-8.612,0.0436,112.012,0.754,18,4,-1.4422237195188137,-0.34887083817449294,Happy
Who's Been Sleeping Here?,Between The Buttons (UK Version),0.202,0.549,0.613,2.49e-06,0.118,-7.945,0.0337,115.735,0.645,15,4,-1.6046123167236555,-0.0444891438661742,Happy
Complicated,Between The Buttons (UK Version),0.148,0.636,0.675,8.56e-05,0.106,-12.369,0.0371,145.915,0.805,17,4,-2.152485996733075,0.2639275026667467,Happy
Miss Amanda Jones,Between The Buttons (UK Version),0.184,0.419,0.827,0.0,0.198,-10.801,0.0611,78.466,0.782,17,4,-1.1628836961577718,-0.035362358327572445,Happy
Something Happened To Me Yesterday,Between The Buttons (UK Version),0.752,0.648,0.529,0.0,0.407,-9.36,0.101,144.127,0.573,16,0,-1.5617248983894334,-1.6715521035061511,Chill
Under My Thumb - Live,got LIVE if you want it!,0.000808,0.349,0.936,0.00331,0.764,-9.109,0.126,145.821,0.45,21,3,1.6934923490628149,-0.3913240867216878,Mixed
Get Off of My Cloud - Live,got LIVE if you want it!,0.0225,0.285,0.902,0.0,0.714,-7.919,0.0732,144.676,0.686,16,3,1.246430741685097,0.24232996450831343,Happy
Lady Jane - Live,got LIVE if you want it!,0.00759,0.323,0.615,0.111,0.82,-10.935,0.0318,107.369,0.315,17,0,0.05036223003858613,-1.509018295285995,Mixed
Not Fade Away - Live,got LIVE if you want it!,0.000866,0.511,0.955,0.86,0.814,-8.749,0.0945,122.436,0.525,14,1,1.0151723292894868,0.5096938137300913,Mixed
I've Been Loving You Too Long - Live,got LIVE if you want it!,0.446,0.265,0.661,0.175,0.35,-8.938,0.0388,170.581,0.0393,18,0,0.45348235212835897,-2.429631152420994,Mixed
Fortune Teller - Live,got LIVE if you want it!,0.00418,0.333,0.992,1.8e-05,0.188,-7.349,0.141,173.877,0.239,14,3,1.967300027443578,-0.5027726614867197,Mixed
The Last Time - Live,got LIVE if you want it!,0.046,0.118,0.933,0.0,0.529,-6.996,0.117,205.02,0.414,13,3,2.773201219202641,-0.6220988557886855,Mixed
19th Nervous Breakdown - Live,got LIVE if you want it!,0.00938,0.313,0.912,0.0,0.902,-6.978,0.0605,105.424,0.493,16,3,1.3810994021439238,-0.1106808588768685,Mixed
Time Is On My Side - Live,got LIVE if you want it!,0.222,0.172,0.802,0.16,0.541,-7.373,0.0542,196.46,0.462,13,3,1.559673481733722,-0.7791574274303751,Mixed
I'm Alright - Live,got LIVE if you want it!,0.0192,0.409,0.962,0.0814,0.937,-7.784,0.0669,119.481,0.405,12,3,1.4562167569656959,-0.1753414350119018,Mixed
"Have You Seen Your Mother, Baby, Standing In The Shadow? - Live",got LIVE if you want it!,0.0231,0.422,0.926,0.017,0.903,-7.398,0.0438,109.303,0.448,13,3,1.0207710369151595,-0.016819120373863048,Mixed
(I Can't Get No) Satisfaction - Live,got LIVE if you want it!,8.94e-06,0.261,0.948,0.0359,0.299,-8.118,0.0575,156.653,0.496,17,3,1.0759884005705078,0.09063242396006893,Mixed
Under My Thumb - Live,Got Live if you want it!,0.000695,0.347,0.938,0.00346,0.753,-9.049,0.128,145.79,0.442,1,3,1.9048934520724947,-0.7002691597535656,Mixed
Get Off of My Cloud - Live,Got Live if you want it!,0.0184,0.302,0.897,0.0,0.732,-7.907,0.0596,144.78,0.78,1,3,1.1458746069746268,0.33198220324881833,Happy
Lady Jane - Live,Got Live if you want it!,0.0108,0.314,0.589,0.147,0.81,-10.889,0.0334,106.84,0.322,1,0,0.15297222123280854,-1.791249486944815,Mixed
Not Fade Away - Live,Got Live if you want it!,0.000754,0.515,0.948,0.89,0.814,-8.779,0.0997,122.533,0.542,0,1,1.1335215047806273,0.32784683587556335,Mixed
I've Been Loving You Too Long - Live,Got Live if you want it!,0.452,0.265,0.667,0.166,0.354,-8.868,0.0376,170.214,0.0395,1,0,0.621021800877303,-2.6686400932626886,Mixed
Fortune Teller - Live,Got Live if you want it!,0.00359,0.332,0.989,1.3e-05,0.221,-7.366,0.149,173.877,0.301,0,3,2.1212386987100205,-0.6060888243677293,Mixed
The Last Time - Live,Got Live if you want it!,0.0508,0.339,0.936,0.0,0.558,-7.042,0.0638,103.362,0.466,0,3,1.0694472518277798,-0.3007362270820721,Mixed
19th Nervous Breakdown - Live,Got Live if you want it!,0.00933,0.309,0.912,2.6e-06,0.916,-7.023,0.062,105.24,0.534,1,3,1.5072616205145022,-0.254498554538321,Mixed
Time Is On My Side - Live,Got Live if you want it!,0.169,0.379,0.796,0.38,0.589,-7.359,0.0423,65.99,0.419,1,3,0.15340536955371112,-0.7509602799126746,Mixed
I'm Alright - Live,Got Live if you want it!,0.0136,0.414,0.942,0.132,0.94,-7.757,0.0629,119.475,0.53,0,3,1.3488484816898936,-0.028604158774336776,Mixed
"Have You Seen Your Mother, Baby, Standing In The Shadow? - Live",Got Live if you want it!,0.0256,0.427,0.915,0.0179,0.89,-7.401,0.0446,109.26,0.476,0,3,1.0537175318485499,-0.15658717143481726,Mixed
(I Can't Get No) Satisfaction - Live,Got Live if you want it!,9.21e-06,0.254,0.95,0.0601,0.295,-8.124,0.0573,156.583,0.519,2,3,1.2081498911789712,-0.07165448921529825,Mixed
"Paint It, Black",Aftermath,0.0493,0.464,0.795,0.00244,0.399,-9.267,0.0926,158.691,0.612,80,2,-0.3910958031759625,0.9570074426959585,Happy
Stupid Girl,Aftermath,0.173,0.694,0.802,0.486,0.152,-11.918,0.0577,130.879,0.903,39,4,-2.1515961529174854,1.312586670685166,Happy
Lady Jane - Mono Version,Aftermath,0.516,0.6,0.303,0.000123,0.0832,-16.408,0.0318,102.998,0.31,44,0,-3.8154231507102647,-2.745384253883292,Sad
Under My Thumb,Aftermath,0.299,0.732,0.494,0.205,0.0919,-13.571,0.0406,126.986,0.799,64,4,-3.687736125390639,0.32605168755241787,Happy
Doncha Bother Me,Aftermath,0.516,0.544,0.812,0.0031,0.11,-11.191,0.0592,123.269,0.783,36,4,-1.844856433136005,-0.05405144487742672,Happy
Think,Aftermath,0.00507,0.612,0.603,0.134,0.18,-12.08,0.0438,133.038,0.606,35,4,-1.9970534601918248,0.10878459830234476,Happy
Flight 505,Aftermath,0.0577,0.564,0.664,0.0154,0.213,-11.224,0.0487,134.068,0.868,35,4,-1.862174704977989,0.7333727883150084,Happy
High And Dry,Aftermath,0.0492,0.552,0.489,0.00725,0.169,-13.629,0.0417,114.052,0.754,33,4,-2.6484828107418408,-0.3036631066898615,Happy
It's Not Easy,Aftermath,0.686,0.644,0.824,3.06e-05,0.577,-11.15,0.0512,135.595,0.822,34,4,-1.634303058921251,-0.15518353116190337,Happy
I Am Waiting,Aftermath,0.572,0.63,0.396,2.65e-05,0.083,-14.73,0.039,88.699,0.604,39,0,-3.857680756381348,-1.7698998740702685,Happy
Going Home,Aftermath,0.0677,0.5,0.519,0.0759,0.223,-13.094,0.0531,130.685,0.472,35,4,-1.792186028771847,-0.9618619314194657,Mixed
Mother's Little Helper,Aftermath (UK Version),0.013,0.578,0.553,8.84e-06,0.269,-11.725,0.031,101.731,0.708,19,4,-2.175640122821213,-0.13189307319564242,Happy
Stupid Girl,Aftermath (UK Version),0.169,0.693,0.804,0.596,0.25,-11.832,0.0634,130.876,0.901,3,4,-1.620704324145674,0.7934211193474691,Happy
Lady Jane - Stereo Version,Aftermath (UK Version),0.536,0.337,0.308,4.12e-05,0.0845,-16.301,0.0439,204.801,0.322,8,0,-1.8603590146195503,-3.587480691620118,Sad
Under My Thumb,Aftermath (UK Version),0.293,0.732,0.487,0.16,0.091,-13.472,0.0419,126.949,0.766,15,4,-3.1962683377931467,-0.4894020689678921,Happy
Doncha Bother Me,Aftermath (UK Version),0.605,0.547,0.823,0.00754,0.11,-11.102,0.0595,123.283,0.812,2,4,-1.60291591839112,-0.6030411999821597,Happy
Going Home,Aftermath (UK Version),0.0648,0.502,0.519,0.0661,0.207,-13.018,0.0506,130.61,0.465,3,4,-1.5244842478239709,-1.4193033427240418,Mixed
Flight 505,Aftermath (UK Version),0.0685,0.555,0.687,0.0115,0.293,-11.168,0.047,134.11,0.868,2,4,-1.3868526155338676,0.24852285540206576,Happy
High And Dry,Aftermath (UK Version),0.0537,0.557,0.498,0.00547,0.208,-13.576,0.0445,114.054,0.764,1,4,-2.2847590017270765,-0.7438709219443274,Happy
Out Of Time - Long Version,Aftermath (UK Version),0.674,0.653,0.617,0.0,0.125,-10.856,0.0706,126.711,0.706,9,4,-2.2715317746916854,-1.1371413756609443,Happy
It's Not Easy,Aftermath (UK Version),0.682,0.64,0.828,1.05e-05,0.581,-11.075,0.049,135.576,0.821,1,4,-1.3067309347785243,-0.6171783770217616,Happy
I Am Waiting,Aftermath (UK Version),0.589,0.628,0.37,3.41e-05,0.0849,-14.689,0.038,88.592,0.656,3,4,-3.657098370115078,-2.2548019441663083,Happy
Take It Or Leave It,Aftermath (UK Version),0.138,0.639,0.518,7.05e-05,0.163,-12.548,0.0287,104.561,0.791,2,4,-2.706101865377333,-0.4224095062927179,Happy
Think,Aftermath (UK Version),0.00389,0.609,0.61,0.0606,0.17,-11.933,0.0438,132.891,0.655,1,4,-1.7144592243401888,-0.2663348483557284,Happy
What To Do - Stereo Version,Aftermath (UK Version),0.539,0.609,0.507,0.00102,0.221,-13.269,0.0423,124.201,0.834,1,4,-2.7644403043355266,-1.2730808287503022,Happy
Mother's Little Helper,Aftermath (UK Version),0.017,0.582,0.545,4.05e-06,0.229,-11.677,0.0298,101.691,0.721,52,4,-2.583274016863216,0.39129532547343027,Happy
Stupid Girl,Aftermath (UK Version),0.188,0.7,0.811,0.55,0.256,-11.837,0.0589,130.895,0.891,23,4,-1.8413560866742793,1.0524691373255748,Happy
Lady Jane - Mono Version,Aftermath (UK Version),0.572,0.334,0.312,2.76e-05,0.0749,-16.304,0.0454,205.687,0.296,25,0,-1.9923841003380947,-3.46634653833002,Sad
Under My Thumb,Aftermath (UK Version),0.307,0.733,0.487,0.172,0.0887,-13.462,0.0417,126.994,0.782,32,4,-3.386544662747106,-0.21620099951883204,Happy
Doncha Bother Me,Aftermath (UK Version),0.558,0.557,0.827,0.00563,0.109,-11.175,0.0541,123.09,0.79,22,4,-1.7959429632627406,-0.23817682925945133,Happy
Going Home,Aftermath (UK Version),0.069,0.513,0.513,0.0865,0.21,-13.006,0.051,130.711,0.456,14,4,-1.65571158913069,-1.2708209573114098,Mixed
Flight 505,Aftermath (UK Version),0.0567,0.564,0.671,0.0222,0.33,-11.141,0.0471,134.083,0.873,21,4,-1.572292991028169,0.5404811683528798,Happy
High And Dry,Aftermath (UK Version),0.0534,0.56,0.5,0.00872,0.242,-13.544,0.0443,114.032,0.772,20,4,-2.426381574789982,-0.4384900975685652,Happy
Out Of Time,Aftermath (UK Version),0.663,0.653,0.618,0.0,0.134,-10.852,0.0744,126.73,0.705,46,0,-2.560044974497041,-0.5903372075337334,Happy
It's Not Easy,Aftermath (UK Version),0.678,0.646,0.831,2.71e-05,0.571,-11.085,0.0507,135.598,0.811,20,4,-1.4790276476239834,-0.341214441287482,Happy
I Am Waiting,Aftermath (UK Version),0.564,0.63,0.384,5.49e-05,0.0993,-14.651,0.0394,88.586,0.614,23,0,-3.712694606040446,-1.9883139803328198,Happy
Take It Or Leave It,Aftermath (UK Version),0.154,0.648,0.538,0.000125,0.165,-12.537,0.0283,104.408,0.763,23,4,-2.858006924895261,-0.14819063157328635,Happy
Think,Aftermath (UK Version),0.00464,0.61,0.612,0.0592,0.167,-11.976,0.0435,133.006,0.636,20,4,-1.8770459492114455,-0.033015087632946354,Happy
What To Do - Mono Version,Aftermath (UK Version),0.554,0.61,0.492,0.00582,0.238,-13.266,0.0436,124.179,0.834,21,4,-2.968578100669508,-1.0459633729924567,Happy
She Said Yeah - Remastered 2002,December’s Children (And Everybody’s),0.0289,0.401,0.858,0.031,0.0571,-7.649,0.067,111.303,0.8,24,2,-0.5120925491357279,0.96473997905504,Happy
Talkin' About You - Remastered 2002,December’s Children (And Everybody’s),0.101,0.667,0.643,0.000433,0.0496,-8.153,0.0365,120.274,0.855,20,4,-2.139038943256711,1.0310740585109353,Happy
You Better Move On,December’s Children (And Everybody’s),0.452,0.616,0.675,0.0,0.221,-8.178,0.0289,115.881,0.757,31,4,-2.048754351017246,0.23252753855864725,Happy
Look What You've Done - Mono Version,December’s Children (And Everybody’s),0.499,0.567,0.566,0.262,0.554,-9.602,0.0492,98.307,0.764,23,4,-1.8484296485647993,-0.598992664844258,Happy
The Singer Not The Song - Mono Version,December’s Children (And Everybody’s),0.0506,0.719,0.574,0.000337,0.0933,-9.139,0.0298,110.769,0.862,25,4,-2.6581844030998525,1.0244284839250983,Happy
Route 66 - Live,December’s Children (And Everybody’s),0.0271,0.38,0.965,0.895,0.397,-6.457,0.0744,85.183,0.483,22,1,0.696075102341109,0.670784850772184,Mixed
Get Off Of My Cloud - Mono Version,December’s Children (And Everybody’s),0.0289,0.579,0.877,0.571,0.0656,-8.83,0.0488,126.336,0.9,55,1,-1.4934342068354312,2.236300164967385,Happy
I'm Free - Mono Version,December’s Children (And Everybody’s),0.209,0.638,0.462,0.0887,0.335,-10.376,0.031,118.728,0.565,25,4,-2.249068344144556,-0.599444420509568,Mixed
As Tears Go By - Mono Version,December’s Children (And Everybody’s),0.723,0.331,0.277,0.00263,0.181,-11.035,0.0295,112.78,0.366,56,0,-2.602880732107297,-2.693147304859776,Chill
Gotta Get Away - Mono Version,December’s Children (And Everybody’s),0.0666,0.669,0.572,0.578,0.156,-8.247,0.037,112.932,0.701,20,4,-1.9990740638074054,0.7365829813123425,Happy
Blue Turns To Grey,December’s Children (And Everybody’s),0.2,0.581,0.673,0.0127,0.165,-7.847,0.0282,112.517,0.736,25,4,-1.7346963517342298,0.5436263582263968,Happy
I'm Moving On - Live,December’s Children (And Everybody’s),0.00646,0.188,0.871,0.779,0.301,-5.752,0.0573,169.661,0.535,19,1,1.474246158509796,0.5427837938624284,Mixed
She Said Yeah - Remastered 2002,December's Children (and everybody's),0.0296,0.404,0.833,0.0422,0.0693,-7.767,0.0632,111.603,0.853,3,4,-0.47227102320794173,0.7366602211363154,Happy
Talkin' About You - Remastered 2002,December's Children (and everybody's),0.105,0.669,0.631,0.000467,0.046,-8.29,0.0386,120.213,0.832,2,4,-1.9922686190818886,0.6550581859021481,Happy
You Better Move On,December's Children (and everybody's),0.43,0.619,0.67,0.0,0.211,-8.232,0.0283,115.875,0.769,2,4,-1.8227646746341646,-0.13005014109381594,Happy
Look What You've Done - Mono Version,December's Children (and everybody's),0.497,0.566,0.579,0.239,0.555,-9.598,0.0593,98.615,0.776,2,4,-1.5561312639958527,-0.8942510170457675,Happy
The Singer Not The Song - Mono Version,December's Children (and everybody's),0.0337,0.717,0.578,0.000172,0.0795,-9.03,0.0291,110.829,0.888,2,4,-2.4559121876402377,0.8082278997768032,Happy
Route 66 - Live,December's Children (and everybody's),0.0191,0.323,0.965,0.9,0.406,-6.56,0.0891,84.81,0.499,1,1,1.150459383227476,0.23049218485521672,Mixed
Get Off Of My Cloud - Mono Version,December's Children (and everybody's),0.022,0.575,0.875,0.412,0.0657,-9.139,0.0513,126.328,0.884,18,4,-1.1540724170341259,1.5370115160674427,Happy
I'm Free - Mono Version,December's Children (and everybody's),0.2,0.642,0.458,0.0668,0.213,-10.448,0.0311,118.699,0.55,2,4,-2.201084837547426,-0.9390530756390743,Mixed
As Tears Go By - Mono Version,December's Children (and everybody's),0.736,0.355,0.28,0.00733,0.168,-11.031,0.0293,113.315,0.38,21,0,-2.3834180176800706,-3.1329436997361393,Chill
Gotta Get Away - Mono Version,December's Children (and everybody's),0.0669,0.668,0.557,0.65,0.191,-8.208,0.032,112.932,0.712,2,4,-1.8611392898602723,0.5066216991573514,Happy
Blue Turns To Grey,December's Children (and everybody's),0.21,0.58,0.66,0.0126,0.143,-8.027,0.0279,112.45,0.739,2,4,-1.6155276996054315,0.1479494334206808,Happy
I'm Moving On - Live,December's Children (and everybody's),0.00945,0.322,0.862,0.832,0.249,-5.694,0.0474,84.522,0.504,1,1,0.4906273445928184,0.32522342203351773,Mixed
Mercy Mercy - Remastered 2002,Out Of Our Heads,0.00622,0.61,0.761,0.0318,0.0706,-9.217,0.0407,124.48,0.725,36,2,-1.6401629931778796,1.124104599821331,Happy
Hitch Hike - Remastered 2002,Out Of Our Heads,0.312,0.745,0.841,0.631,0.0325,-6.952,0.0329,123.535,0.961,31,1,-2.095662121803348,2.1076013137820673,Party
The Last Time - Mono Version,Out Of Our Heads,0.144,0.327,0.92,0.84,0.774,-5.223,0.0611,167.972,0.439,50,1,1.5860473142054161,0.8253445678817861,Mixed
That's How Strong My Love Is - Remastered 2002,Out Of Our Heads,0.00186,0.444,0.58,0.0118,0.0813,-9.02,0.0278,96.489,0.52,35,4,-1.6220108893760128,-0.1258794296449081,Mixed
Good Times - Remastered 2002,Out Of Our Heads,0.0691,0.669,0.554,0.00143,0.439,-10.289,0.0385,126.146,0.776,32,4,-2.057868560535653,0.47853257978517943,Happy
I'm Alright - Live,Out Of Our Heads,5.81e-05,0.426,0.824,0.716,0.946,-9.782,0.0502,118.944,0.612,29,1,0.39353094711064507,0.40501593057867846,Happy
(I Can't Get No) Satisfaction - Mono Version,Out Of Our Heads,0.0383,0.723,0.863,0.0317,0.128,-7.89,0.0338,136.302,0.931,76,2,-2.078074987261028,2.8265455472397543,Party
Cry To Me - Remastered 2002,Out Of Our Heads,0.128,0.336,0.642,0.237,0.17,-10.085,0.0422,182.064,0.538,32,4,-0.49107474974813264,-0.363974533867396,Mixed
